Team1Goal,Team1Los,Team1Yellow,Team1Red,Team1WinRate,Team1PinRate,Team1LosRate,Team1MatchCount,Team2Goal,Team2Los,Team2Yellows,Team2Reds,Team2WinRate,Team2PinRate,Team2LosRate,Team2MatchCount,3,1,0,AllResult
1.491,1.25,1.599,0.1,0.315,0.311,0.374,28,1.269,1.364,1.826,0.027,0.241,0.365,0.395,21,0,1,0,1
1.724,0.88,1.854,0.065,0.623,0.225,0.152,20,1.809,0.849,1.409,0.097,0.679,0.099,0.221,29,1,0,0,3
1.638,1.507,1.865,0.051,0.499,0.123,0.378,20,1.278,1.523,2.287,0.162,0.165,0.48,0.355,15,0,1,0,1
1.269,1.363,1.575,0.005,0.354,0.178,0.468,27,0.933,1.751,1.742,0.132,0.113,0.342,0.545,23,1,0,0,3
1.962,1.385,1.171,0.122,0.492,0.204,0.304,24,1.831,1.015,1.032,0.054,0.557,0.255,0.188,29,0,1,0,1
0.754,1.504,1.711,0.054,0.114,0.262,0.624,16,0.937,1.172,1.367,0.091,0.342,0.287,0.37,29,0,0,1,0
1.29,1.848,1.847,0.092,0.351,0.119,0.53,22,1.54,1.364,1.538,0.055,0.394,0.239,0.367,27,1,0,0,3
1.559,1.55,1.272,0.02,0.431,0.263,0.307,14,1,2,0,0,0,0,1,2,1,0,0,3
1.113,1.735,1.293,0.135,0.353,0.092,0.556,21,2.528,1.041,1.797,0.013,0.585,0.115,0.3,21,1,0,0,3
1.939,0.339,2.804,0.185,0.743,0.209,0.048,21,1.383,1.945,2.91,0.219,0.254,0.416,0.33,12,0,1,0,1
1.225,1.154,2.379,0.241,0.428,0.095,0.477,22,1.156,1.823,2.831,0.07,0.218,0.306,0.476,21,1,0,0,3
1.083,1.627,2.572,0.104,0.264,0.314,0.422,21,1.491,1.873,2.651,0.093,0.136,0.466,0.398,20,1,0,0,3
1.394,1.634,2.642,0.252,0.263,0.311,0.426,15,1.347,1.311,1.836,0.102,0.391,0.337,0.272,29,0,1,0,1
0.663,1.312,2.706,0.099,0.164,0.228,0.608,21,1.436,1.279,1.879,0.181,0.315,0.373,0.312,29,0,1,0,1
1.884,1.524,1.863,0,0.403,0.229,0.368,15,1.566,1.08,1.218,0.056,0.371,0.273,0.357,29,1,0,0,3
1.501,1.905,1.278,0.113,0.25,0.423,0.326,13,1.595,1.231,1.225,0.043,0.389,0.33,0.281,28,0,0,1,0
1.612,1.675,0.129,0.064,0.395,0.244,0.36,18,1.415,1.491,0,0.125,0.385,0.258,0.357,20,0,1,0,1
1.244,1.47,1.634,0.207,0.331,0.273,0.395,30,1.511,0.678,1.111,0.127,0.593,0.153,0.255,22,0,0,1,0
1.249,1.05,2.431,0,0.392,0.47,0.138,12,1.17,2.1,2.446,0.103,0.242,0.103,0.655,14,0,1,0,1
1.076,1.638,2.807,0,0.326,0.235,0.439,20,0.797,0.97,2.479,0.069,0.319,0.316,0.365,20,1,0,0,3
0.872,1.09,1.938,0.131,0.297,0.155,0.548,21,1.525,0.364,1.282,0,0.608,0.277,0.115,21,1,0,0,3
1.608,0.541,1.312,0,0.658,0.179,0.163,31,1.359,1.132,1.555,0.151,0.513,0.208,0.279,24,0,0,1,0
1.361,1.052,1.194,0.142,0.231,0.508,0.26,13,2.006,1.157,1.921,0.075,0.381,0.388,0.231,22,0,1,0,1
1.062,1.087,2.224,0.075,0.414,0.205,0.38,20,1.88,1.614,1.31,0.12,0.583,0.067,0.349,13,1,0,0,3
0.944,1.389,2.939,0.183,0.278,0.253,0.469,21,2.061,1.549,2.44,0.114,0.423,0.314,0.263,29,0,0,1,0
1.733,1.117,1.158,0,0.602,0.138,0.26,20,1.909,1.831,0.982,0.108,0.622,0,0.378,20,1,0,0,3
0.709,2.036,1.32,0.229,0.083,0.079,0.838,19,1.08,0.956,1.306,0,0.336,0.425,0.239,19,0,0,1,0
1.649,0.97,0.657,0,0.356,0.439,0.205,20,1.815,1.541,1.378,0,0.485,0.184,0.331,23,0,1,0,1
1.27,1.58,0,0.053,0.185,0.539,0.277,20,1.105,1.786,0.006,0.213,0.393,0.031,0.576,21,1,0,0,3
0.789,1.684,0.148,0.123,0.269,0.289,0.442,20,1.1,2.075,0.312,0.137,0.215,0.23,0.555,19,0,1,0,1
0.843,1.873,1.522,0,0.139,0.188,0.674,20,1.438,1.191,1.568,0.141,0.472,0.211,0.317,18,0,0,1,0
1.459,1.481,0.93,0.074,0.498,0.155,0.347,19,0.879,1.555,1.384,0,0.076,0.272,0.653,19,1,0,0,3
1.07,1.654,0.481,0.396,0.126,0.433,0.441,14,1.158,1.006,0,0.078,0.307,0.434,0.259,20,0,1,0,1
0.688,1.667,0.361,0.061,0,0.348,0.652,14,1.36,1.579,0.492,0.222,0.269,0.263,0.468,19,0,1,0,1
1.248,1.509,0.004,0.059,0.295,0.2,0.505,19,1.258,1.161,0.157,0.084,0.413,0.235,0.352,19,0,0,1,0
1.118,1.132,0,0.009,0.372,0.319,0.309,19,1.425,1.204,0.002,0,0.384,0.272,0.344,20,1,0,0,3
1.492,1.232,0.217,0.205,0.585,0.061,0.355,19,1.895,1.275,0.072,0.145,0.484,0.152,0.364,19,1,0,0,3
1,1.2,1.5,0,0.2,0.4,0.4,5,1.716,0.179,1.642,0,0.821,0,0.179,5,0,0,1,0
1.444,1.518,1.343,0,0.359,0.308,0.333,26,1.264,0.858,0.854,0,0.493,0.214,0.293,20,0,1,0,1
1.487,1.728,1.227,0.268,0.232,0.279,0.489,18,2.288,1.476,1.14,0.073,0.722,0,0.278,21,0,0,1,0
1.274,0.77,1.052,0,0.563,0.191,0.245,21,1.169,1.346,0.829,0.153,0.316,0.276,0.407,16,0,0,1,0
1.775,1.433,0.206,0.068,0.364,0.185,0.45,20,1.342,0.788,0.264,0.252,0.498,0.095,0.406,14,0,0,1,0
1.517,1.102,0.077,0.054,0.544,0.134,0.322,20,2.64,1.011,0.002,0,0.589,0.208,0.203,19,0,0,1,0
1.675,1.76,0.173,0.12,0.428,0.355,0.217,21,1.877,1.413,0,0.079,0.468,0.369,0.162,20,0,0,1,0
2.061,1.63,0,0,0.517,0.18,0.303,19,1.266,1.281,0.006,0.098,0.427,0.227,0.346,20,1,0,0,3
1.646,1.408,1.34,0,0.379,0.32,0.301,14,1.761,0.758,0.821,0,0.551,0.364,0.084,19,0,0,1,0
1.509,0.881,0.149,0.061,0.545,0.324,0.131,25,1.243,0.932,0,0.225,0.392,0.276,0.332,23,0,1,0,1
1.441,0.928,0.029,0.069,0.507,0.29,0.203,28,1.544,1.083,0,0.091,0.481,0.186,0.333,28,0,1,0,1
0.923,0.658,0,0.073,0.371,0.47,0.159,19,1.362,1.148,0.367,0,0.473,0.381,0.146,14,0,1,0,1
1.346,1.06,0.178,0.038,0.353,0.27,0.376,24,1.02,1.318,0.261,0.171,0.235,0.218,0.547,26,0,1,0,1
0.823,1.004,0.461,0.139,0.228,0.417,0.355,26,1.398,0.769,0.046,0.263,0.421,0.372,0.207,29,0,1,0,1
0.957,1.339,2.073,0.011,0.264,0.079,0.657,13,0.908,2.28,2.868,0.208,0.302,0.008,0.69,21,0,0,1,0
0.775,0.974,0.059,0.208,0.196,0.459,0.346,20,1.097,1.677,0,0.29,0.156,0.428,0.416,14,1,0,0,3
1.19,1.074,0.754,0,0.329,0.437,0.235,18,1.01,0.599,1.556,0,0.513,0.29,0.197,16,0,1,0,1
2.265,1.027,1.989,0.155,0.529,0.344,0.127,26,0.957,1.603,3.163,0,0.205,0.253,0.541,13,1,0,0,3
1.386,2.221,1.914,0.099,0.331,0.092,0.576,20,0.989,1.505,1.521,0.073,0.218,0.237,0.544,19,1,0,0,3
1.661,1.082,2.003,0.083,0.5,0.264,0.236,28,2.437,1.243,1.569,0.12,0.58,0.305,0.114,17,0,1,0,1
0.838,1.826,1.348,0.193,0.219,0.163,0.618,24,1.162,0.974,1.496,0.167,0.347,0.486,0.167,22,0,1,0,1
1.056,1.44,1.893,0.053,0.372,0.27,0.359,22,0.659,1.47,1.885,0.142,0.077,0.32,0.603,22,0,1,0,1
1.23,1.372,1.73,0.201,0.46,0.2,0.34,22,1.205,1.121,1.331,0.151,0.252,0.428,0.32,21,1,0,0,3
0.996,1.672,1.411,0.059,0.159,0.233,0.608,22,1.161,1.286,1.8,0.451,0.142,0.602,0.256,22,0,1,0,1
1.506,1.349,2.372,0.165,0.547,0.155,0.299,20,0.956,1.141,3.072,0.041,0.301,0.404,0.294,24,1,0,0,3
1.397,1.099,1.36,0.155,0.392,0.205,0.402,23,1.186,0.296,1.807,0.006,0.598,0.278,0.124,22,0,1,0,1
1.063,1.588,1.753,0,0.304,0.254,0.442,12,1.864,1.905,2.238,0.28,0.406,0.311,0.283,21,0,0,1,0
1.781,1.387,1.589,0.003,0.499,0.207,0.293,22,1.611,1.824,1.349,0.07,0.443,0.131,0.426,22,1,0,0,3
0.794,1.678,0,0.575,0.145,0.283,0.572,14,0.723,1.039,0.22,0.072,0.366,0.228,0.406,19,0,0,1,0
1.908,2.002,1.852,0.378,0.388,0.388,0.224,16,1.677,2.277,1.358,0.039,0.375,0.245,0.38,24,0,0,1,0
2.081,1.488,0.071,0,0.553,0.127,0.321,17,0.853,2.733,0.101,0.11,0.204,0,0.796,16,1,0,0,3
1.207,2.115,0.835,0,0.294,0.207,0.499,22,1.137,1.063,1.193,0.065,0.348,0.272,0.38,21,1,0,0,3
2.293,1.287,1.608,0.084,0.592,0.097,0.311,21,1.04,2.049,1.817,0.068,0.042,0.563,0.395,20,1,0,0,3
0.709,1.498,1.934,0.239,0.198,0.257,0.546,21,1.097,1.242,1.722,0.062,0.354,0.14,0.507,24,1,0,0,3
1.281,1.019,2.47,0.078,0.46,0.155,0.385,20,1.032,1.152,3.337,0.109,0.263,0.353,0.384,13,0,1,0,1
2.334,0.579,1.178,0.056,0.718,0.273,0.01,27,0.962,1.267,1.512,0.079,0.383,0.113,0.503,23,1,0,0,3
2.048,0.952,0.014,0,0.574,0.234,0.192,24,2.265,1.386,0.127,0.219,0.58,0.138,0.283,24,0,0,1,0
1.102,1.271,0.943,0.006,0.281,0.329,0.39,24,1.498,1.285,1.065,0.068,0.462,0.125,0.414,27,0,0,1,0
0.648,1.814,0.726,0.069,0.127,0.13,0.744,24,1.196,0.973,1.709,0,0.403,0.39,0.207,24,0,1,0,1
1.92,1.024,1.401,0,0.569,0.207,0.224,22,1.167,1.883,1.554,0,0.274,0.134,0.592,20,1,0,0,3
1.658,0.607,1.066,0,0.557,0.299,0.144,16,0.856,1.112,1.186,0.057,0.375,0.266,0.359,23,1,0,0,3
1.09,1.975,0.991,0.052,0.139,0.376,0.485,26,0.891,1.557,1.235,0,0.272,0.261,0.467,25,0,1,0,1
1.263,1.326,1.578,0.086,0.288,0.424,0.288,26,1.302,1.961,1.484,0.245,0.258,0.371,0.372,26,1,0,0,3
1.382,0.85,2.15,0.057,0.369,0.464,0.166,15,1.29,1.312,1.635,0.247,0.318,0.273,0.409,26,1,0,0,3
1.806,0.724,1.232,0.108,0.673,0.201,0.126,27,1.267,1.851,1.65,0.189,0.307,0.195,0.498,26,0,1,0,1
1.028,1.251,1.534,0.029,0.361,0.157,0.482,20,0.814,1.447,0.821,0,0.267,0.215,0.518,13,1,0,0,3
1.88,0.88,1.708,0.107,0.587,0.212,0.201,34,1.186,1.152,1.399,0.018,0.298,0.422,0.28,22,0,1,0,1
2.037,1.426,1.813,0.058,0.448,0.195,0.356,26,1.344,1.675,2.053,0.115,0.137,0.559,0.305,14,1,0,0,3
1.334,1.376,1.15,0.062,0.321,0.278,0.401,28,1.551,1.612,1.239,0.125,0.294,0.272,0.435,27,0,0,1,0
1.834,1.19,1.233,0.058,0.676,0.111,0.212,30,1.58,1.179,2.196,0.126,0.41,0.349,0.24,26,0,0,1,0
1.666,1.64,1.311,0.124,0.196,0.434,0.37,25,1.854,1.381,2.045,0,0.395,0.347,0.258,28,0,1,0,1
0,1.154,0,0,0,0,1,4,0.995,1.574,0.011,0.192,0.279,0.252,0.469,29,0,0,1,0
1.506,1.307,0,0,0.33,0.294,0.376,20,0.893,2.554,0,0,0.223,0,0.777,3,1,0,0,3
2.511,1.198,0.024,0.008,0.807,0,0.193,6,1.217,1.732,0.058,0.097,0.252,0.172,0.576,31,1,0,0,3
0,1.821,0.352,0,0,0.352,0.648,4,1.817,0.444,0,0,0.586,0.03,0.384,4,0,0,1,0
1.216,1.278,0.018,0.051,0.28,0.249,0.471,27,1.75,0.811,0.059,0.008,0.591,0.299,0.11,27,0,1,0,1
1.871,0.82,0.241,0.167,0.664,0.11,0.227,20,0,2,0,0,0,0,1,2,1,0,0,3
1.495,1.341,0,0.087,0.379,0.272,0.348,18,1.274,1.303,0,0,0.333,0.247,0.42,18,1,0,0,3
1.111,1.249,0.066,0.065,0.41,0.148,0.442,20,0.812,1.279,0.097,0.407,0.152,0.126,0.723,13,1,0,0,3
1.238,1.05,0.006,0.054,0.389,0.294,0.317,28,0.929,1.302,0,0.122,0.205,0.324,0.471,17,1,0,0,3
1.401,1,0,0,0.401,0.599,0,3,0.725,1.967,0,0.052,0.221,0.24,0.539,28,0,1,0,1
2.899,1.251,2.338,0.011,0.755,0.138,0.106,30,1.322,1.224,1.336,0,0.304,0.341,0.355,27,1,0,0,3
1.569,0.625,1.379,0.199,0.53,0.218,0.252,23,0.922,1.438,1.248,0.11,0.256,0.238,0.505,26,0,0,1,0
1.805,0.978,1.049,0.079,0.53,0.169,0.301,16,1.112,1.608,1.454,0.23,0.207,0.195,0.598,24,1,0,0,3
1.075,1.243,1.262,0.125,0.373,0.202,0.425,25,1.444,0.978,1.055,0,0.59,0.152,0.257,15,0,0,1,0
1.003,1.478,1.203,0.137,0.477,0.065,0.459,17,1.924,0.849,0.829,0.136,0.466,0.351,0.183,23,0,0,1,0
0.657,2.157,1.59,0.149,0.149,0.186,0.665,14,1.102,1.456,0.983,0.08,0.281,0.292,0.427,22,0,0,1,0
1.079,0.963,1.557,0.198,0.381,0.422,0.197,24,1.464,1.289,1.017,0.017,0.342,0.351,0.307,24,0,0,1,0
1.163,1.805,0.102,0.083,0.106,0.5,0.394,17,1.068,1.411,0.086,0.131,0.292,0.204,0.504,18,0,0,1,0
0,2,0,0,0,0,1,2,1.603,0,0,0,1,0,0,3,0,0,1,0
2.177,1.105,1.854,0.063,0.697,0.127,0.176,26,2.128,2.267,1.517,0.002,0.335,0.216,0.448,21,1,0,0,3
2.657,0.563,0.857,0.051,0.853,0.139,0.008,29,1.185,1.81,2.063,0.074,0.361,0.074,0.564,21,1,0,0,3
1.807,1.646,1.415,0.082,0.549,0.133,0.318,30,1.102,1.709,1.643,0.08,0.292,0.303,0.405,20,1,0,0,3
2.009,2.163,1.666,0.061,0.218,0.335,0.447,21,1.598,1.44,1.86,0,0.421,0.206,0.373,21,0,0,1,0
1.649,1.163,1.567,0.192,0.608,0.053,0.339,21,2.214,0.957,1.248,0.113,0.616,0.133,0.251,27,1,0,0,3
0.686,0.728,0.122,0.078,0.322,0.311,0.368,22,0.86,1.234,0.303,0.233,0.257,0.281,0.462,23,1,0,0,3
1.795,0.553,0.356,0,0.753,0.156,0.091,14,1.002,0.943,0.015,0,0.365,0.441,0.194,22,1,0,0,3
1.165,2.008,1.799,0,0.315,0.081,0.604,21,1.668,0.92,1.262,0.116,0.527,0.256,0.217,31,0,0,1,0
1.367,1.611,1.469,0.066,0.31,0.371,0.319,24,1.062,0.62,1.266,0,0.526,0.345,0.129,17,0,1,0,1
2.713,0.89,0.85,0,0.634,0.366,0,9,1.415,0.967,1.48,0.055,0.297,0.703,0,9,0,1,0,1
1.46,0.991,1.632,0.051,0.612,0.23,0.158,16,1.343,1.178,1.659,0,0.374,0.361,0.264,12,0,1,0,1
0.769,2.081,2.41,0,0.161,0.009,0.83,13,0.684,1.023,1.525,0.101,0.305,0.302,0.393,20,0,0,1,0
1.044,1.793,2.113,0.246,0.381,0.032,0.587,13,2.152,2.045,3.045,0,0.515,0.076,0.409,5,1,0,0,3
1.311,1.555,2.34,0.543,0.192,0.217,0.591,13,1.37,0.986,3.082,0,0.384,0.616,0,5,0,0,1,0
1.042,1.493,2.126,0.018,0.018,0.536,0.446,13,0.808,0.775,2.372,0,0.404,0.41,0.186,7,0,1,0,1
1.355,1.229,0,0.147,0.493,0.177,0.33,16,0.861,0.821,0.285,0.223,0.285,0.43,0.285,16,1,0,0,3
0.988,1.012,2.678,0.156,0.473,0.081,0.446,13,1.155,1.561,2.473,0.092,0.239,0.314,0.447,24,1,0,0,3
1.446,3.446,0,0,0,0,1,3,2.061,1.255,0.139,0.043,0.597,0.224,0.179,29,0,0,1,0
2.528,2.764,0,0,0,0.764,0.236,3,1.796,3,0,0,0,0.599,0.401,3,0,1,0,1
1.135,1.782,2.457,0.141,0.275,0.179,0.546,22,0.768,1.625,1.764,0,0.256,0.232,0.512,12,0,1,0,1
1.426,0.874,1.325,0,0.483,0.363,0.153,22,1.415,1.447,1.766,0,0.405,0.278,0.317,24,0,1,0,1
0.828,1.6,2.448,0.319,0.276,0.079,0.645,21,0.887,1.411,3.161,0.079,0.411,0.084,0.505,13,0,0,1,0
1.366,1.155,0.175,0.055,0.47,0.317,0.213,24,0.899,1.549,0.016,0.132,0.215,0.144,0.641,21,1,0,0,3
0.903,0.931,0,0.053,0.239,0.49,0.271,17,1.327,0.894,0.01,0.11,0.362,0.397,0.24,24,0,1,0,1
1.847,1.132,0.204,0,0.488,0.194,0.318,26,1.302,1.476,0.292,0.247,0.317,0.154,0.529,16,0,0,1,0
1.071,1.311,0.015,0.027,0.254,0.246,0.5,21,0.487,1.604,0.597,0.131,0.15,0.322,0.528,14,0,0,1,0
1.619,1.291,0.403,0.06,0.447,0.086,0.467,22,1.026,1.842,0.145,0.218,0.151,0.296,0.553,17,1,0,0,3
1.473,1.879,0,0,0.399,0.224,0.377,10,1.729,1.337,0.4,0.062,0.489,0.295,0.216,18,1,0,0,3
2.071,1.665,2.125,0.07,0.459,0.189,0.352,22,1.4,2.107,1.935,0.391,0.195,0.212,0.593,21,1,0,0,3
1.809,0.932,0.136,0.201,0.524,0.202,0.274,23,1.307,2.008,0.23,0.146,0.205,0.258,0.537,21,1,0,0,3
0.895,2.336,0.259,0.182,0.167,0.137,0.695,18,1.72,1.124,0.019,0.062,0.481,0.295,0.223,24,0,1,0,1
1.254,1.162,0.603,0.225,0.326,0.31,0.364,19,1.425,1.344,0.076,0.133,0.398,0.251,0.351,16,1,0,0,3
1.31,2.859,0.108,0.137,0.334,0.063,0.603,16,2.042,1.891,0,0.073,0.523,0.203,0.274,15,1,0,0,3
1.285,1.132,0.091,0.122,0.211,0.499,0.29,22,1.338,0.911,0,0,0.532,0.28,0.188,14,0,0,1,0
1.283,1.521,0,0.239,0.238,0.325,0.438,16,1.49,1.917,0.021,0.083,0.324,0.194,0.482,23,1,0,0,3
1.198,0.99,1.62,0.224,0.474,0.176,0.35,13,0.982,1.015,1.751,0,0.389,0.225,0.386,15,1,0,0,3
1.274,1.432,1.516,0.157,0.323,0.286,0.391,21,1.901,0.99,1.976,0.135,0.474,0.333,0.193,21,0,0,1,0
1.915,1.389,1.604,0.083,0.425,0.139,0.435,21,1.851,1.718,1.92,0.086,0.409,0.274,0.317,19,1,0,0,3
0.179,1.716,2.119,0,0,0.09,0.91,5,1.5,0.397,3.397,0,0.897,0.103,0,5,0,0,1,0
2.038,0.857,1.418,0.089,0.672,0.268,0.06,15,1.214,1.476,1.04,0.289,0.395,0.177,0.428,22,1,0,0,3
1.387,1.165,1.355,0.143,0.459,0.196,0.345,19,1.569,0.814,0.625,0,0.464,0.293,0.243,22,1,0,0,3
0.917,0.734,0,0,0.686,0.062,0.251,7,1.435,0.475,0.07,0.012,0.704,0.128,0.168,11,1,0,0,3
1.124,0.954,0.114,0.294,0.354,0.31,0.336,31,0.984,0.947,0.06,0.116,0.366,0.284,0.35,28,0,0,1,0
0.367,1.97,2.208,0,0.159,0,0.841,5,1.814,0.701,3.368,0.277,0.538,0.239,0.224,5,0,0,1,0
1.646,1.646,1.25,0,0,1,0,4,1.515,1.052,1.447,0,0.463,0.537,0,5,0,1,0,1
2.005,1.581,2.407,0.12,0.389,0.332,0.279,28,1.419,1.141,3.497,0.581,0.232,0.768,0,7,0,1,0,1
0.721,1.488,1.953,0,0.047,0.558,0.395,7,1.074,1.111,1.383,0.202,0.295,0.334,0.371,28,0,1,0,1
1.016,1.111,2.339,0.142,0.34,0.122,0.538,21,1.191,1.224,2.531,0.062,0.349,0.272,0.379,25,0,0,1,0
0.179,1.626,1.811,0,0,0.113,0.887,7,2.208,0.784,2.477,0,0.792,0.208,0,5,0,0,1,0
1.37,1.331,1.825,0.109,0.416,0.294,0.29,28,0.679,1.009,1.744,0,0.191,0.288,0.521,6,1,0,0,3
1.703,0.514,1.331,0,0.697,0.19,0.113,30,0.552,1.47,0.87,0.211,0,0.37,0.63,5,1,0,0,3
0.857,1.613,0.504,0,0.164,0.181,0.655,21,0.519,0.482,2.011,0.022,0.519,0.229,0.252,7,0,0,1,0
1.821,0.957,0.915,0.057,0.59,0.211,0.199,28,0.81,1.398,1.456,0.133,0,0.482,0.518,6,1,0,0,3
0.979,1.333,2.594,0,0,0.646,0.354,4,1.418,1.086,1.003,0,0.398,0.536,0.066,7,0,1,0,1
1.515,1.237,1.975,0.316,0.427,0.259,0.314,24,1.087,1.601,2.013,0.429,0.168,0.49,0.342,25,0,1,0,1
1.308,2.885,0.731,0.385,0.115,0,0.885,5,1.612,1.472,1.927,0.055,0.535,0.061,0.405,19,0,0,1,0
1.857,0.286,1.357,0,0.857,0,0.143,4,0.983,1.969,1.981,0.185,0.148,0.223,0.629,25,1,0,0,3
1.599,1.026,1.114,0.059,0.392,0.289,0.319,28,0.339,1.674,1.424,0.112,0.066,0.257,0.678,7,1,0,0,3
1.419,0.806,1.516,0,0.806,0,0.194,6,1.131,1.298,1.489,0.189,0.302,0.306,0.392,20,1,0,0,3
1,2.129,2.973,0.583,0,0.212,0.788,5,2.654,0.842,3.257,0.29,1,0,0,5,0,0,1,0
1.278,2.023,2.045,0.256,0.256,0,0.744,7,0.746,1.63,1.944,0,0.37,0.188,0.442,7,0,0,1,0
0.583,1.907,2.926,0,0.032,0.194,0.773,6,1.945,0.961,2.144,0.166,0.66,0.16,0.18,26,0,0,1,0
0.974,1.559,1.473,0.299,0.299,0.19,0.511,7,1.326,1.369,1.676,0.221,0.353,0.291,0.356,29,1,0,0,3
1.781,1.467,2.255,0.288,0.551,0.161,0.288,5,1.637,1.387,1.572,0.058,0.419,0.254,0.327,26,1,0,0,3
1.497,0.63,2.218,0.049,0.584,0.299,0.117,7,0.5,1.143,1.357,0,0,0.5,0.5,4,0,1,0,1
0.746,1.281,2.144,0.445,0.114,0.562,0.324,7,1.397,1.142,1.451,0.106,0.335,0.269,0.397,27,0,1,0,1
2.457,0.441,1.484,0.009,0.814,0.186,0,10,0.933,1.243,1.21,0.096,0.303,0.305,0.392,28,1,0,0,3
1.145,0.678,1.63,0,0.581,0.196,0.223,15,1.725,1.464,1.585,0.241,0.49,0.221,0.289,18,1,0,0,3
1.983,1.147,1.375,0.152,0.47,0.411,0.118,17,1.323,1.195,0.839,0,0.366,0.373,0.261,17,0,1,0,1
0.726,0.982,0,0,0.188,0.33,0.482,7,1.347,1.078,0.046,0.231,0.515,0.225,0.26,30,0,1,0,1
0.747,0.702,0.094,0.16,0.31,0.321,0.369,24,1.625,0.79,0.274,0.17,0.478,0.265,0.256,23,0,0,1,0
1.475,0.923,0.031,0.074,0.546,0.236,0.218,27,1.586,1.089,0,0.021,0.518,0.123,0.359,27,1,0,0,3
0.951,0.792,0,0.157,0.415,0.313,0.272,32,1.016,0.794,0.212,0.253,0.453,0.357,0.189,27,0,1,0,1
1.873,0.816,1.634,0.113,0.621,0.167,0.213,33,1.736,1.684,1.38,0.087,0.522,0.141,0.337,29,1,0,0,3
1.694,1.207,1.209,0.013,0.394,0.444,0.161,10,0.817,1.974,1.456,0,0.01,0.651,0.339,9,0,1,0,1
2.297,0.886,0.99,0.12,0.658,0.143,0.199,26,1.921,0.839,1.311,0.103,0.721,0.105,0.174,28,0,0,1,0
2.051,0.962,1.365,0.131,0.787,0.076,0.137,25,1.219,1.388,1.683,0.006,0.309,0.19,0.5,26,1,0,0,3
2.32,0.639,2.51,0.151,0.802,0.111,0.086,30,0.228,2.329,2.651,0,0.047,0.185,0.768,7,1,0,0,3
1.499,1.315,1.309,0.046,0.347,0.353,0.301,27,1.524,0.915,1.278,0.124,0.498,0.272,0.23,30,1,0,0,3
2.378,0.605,1.576,0.006,0.77,0.214,0.016,30,1.523,1.356,1.932,0.131,0.334,0.335,0.331,28,1,0,0,3
1.123,1.882,1.403,0.146,0.298,0.099,0.603,20,1.437,0.57,1.073,0,0.515,0.327,0.158,15,1,0,0,3
1.158,0.913,2.309,0.185,0.369,0.49,0.141,7,1.675,0.695,2.274,0.078,0.646,0.213,0.141,24,0,1,0,1
1.342,0.989,1.356,0,0.323,0.362,0.315,26,1.776,0.943,1.844,0.07,0.596,0.241,0.163,19,0,1,0,1
0.681,1.287,1.925,0,0.221,0.516,0.262,5,1.982,0.974,1.774,0.067,0.676,0.136,0.188,25,0,1,0,1
1.938,1.039,2.127,0.059,0.59,0.289,0.121,27,2.768,1.267,2.359,0.011,0.74,0.147,0.113,29,0,1,0,1
1.478,1.154,3.092,0,0.515,0.262,0.223,5,1.557,0.934,2.158,0.09,0.539,0.207,0.254,27,1,0,0,3
2.289,0.55,1.259,0.06,0.698,0.291,0.01,26,0.49,2.74,1.77,0.49,0,0.49,0.51,4,0,1,0,1
0.42,2.772,1.388,0,0.037,0,0.963,6,2.636,0.599,0.91,0.054,0.844,0.147,0.009,28,0,0,1,0
2.711,1.044,1.855,0.014,0.628,0.123,0.249,20,1.786,3.5,1.571,0,0.143,0,0.857,4,1,0,0,3
1.108,1.644,0.058,0.073,0.242,0.364,0.394,27,1.8,0.798,0.063,0.009,0.631,0.252,0.118,26,0,1,0,1
1.343,1.449,0,0,0.257,0.326,0.417,19,1.122,1.587,0.115,0.179,0.248,0.282,0.471,18,1,0,0,3
0.85,1.68,0.66,0,0.49,0,0.51,4,1.517,2.346,1.414,0,0.277,0.234,0.489,6,1,0,0,3
2.052,0.798,0.015,0,0.617,0.251,0.131,23,0.833,2.697,0.115,0.125,0.231,0,0.769,15,1,0,0,3
1.038,1.178,2.885,0.128,0.308,0.243,0.449,12,1.374,0.987,2.184,0.282,0.511,0.123,0.365,12,0,0,1,0
1.17,1.807,2.909,0.077,0.239,0.334,0.427,20,0.722,1.431,2.679,0.018,0.179,0.158,0.663,20,0,1,0,1
1.615,0.436,1.25,0.136,0.573,0.235,0.192,22,0.772,2.01,1.693,0,0.175,0.219,0.607,13,1,0,0,3
0.934,1.254,0.329,0.253,0.279,0.306,0.415,22,1.983,1.142,0.219,0,0.524,0.208,0.268,25,0,1,0,1
1.667,0.305,1.309,0,0.665,0.303,0.032,20,1.605,1.089,1.596,0.056,0.672,0.154,0.173,15,1,0,0,3
2.206,1.716,0,0.085,0.606,0.235,0.159,14,1.206,2.825,0.087,0.363,0.153,0.094,0.753,15,1,0,0,3
2.256,1.385,2.385,0,0.872,0.128,0,4,1.051,1.602,2.375,0.022,0.022,0.433,0.545,12,1,0,0,3
1.687,0.8,0.672,0,0.499,0.315,0.186,21,1.421,1.266,1.472,0.155,0.412,0.213,0.375,18,1,0,0,3
0.73,0.553,0.1,0.17,0.33,0.341,0.328,23,0.916,0.628,0,0.08,0.404,0.423,0.173,18,0,0,1,0
1.097,0.858,0.229,0.273,0.489,0.306,0.205,26,1.127,1.305,0.17,0.094,0.209,0.343,0.448,23,1,0,0,3
